what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721701889833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721701889998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721701890240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1721701890449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701897983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721701903070
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701903692
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701904768
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701905761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1721701909833
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701914712
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701915444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1721701915446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701917900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701925294
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701927903
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721701928894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1721701928895
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721701930371
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721701934904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701935213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701937463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701938628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701953017
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701959994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701961749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1721701963343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701964255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1721701965686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701967156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701968307
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721701970672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701970986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701973238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701973511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701990816
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1721701993463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1721701994160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1721701994478
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1721701997788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721701998086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721702000343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721702000787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721702015724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721702018997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1721702022464
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721702063732
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721702065169
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1721702067598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1721702067599
